title,category,authors,year,venue,ee,url
EMQP: An Energy-Efficient Privacy-Preserving MAX/MIN Query Processing in Tiered Wireless Sensor Networks.,ROBOT;PRIVACY,Hua Dai 0003; Geng Yang; Xiaolin Qin,2013,ijdsn,https://doi.org/10.1155/2013/814892,https://dblp.org/db/journals/ijdsn/ijdsn9.html#DaiYQ13
Security and Privacy Mechanisms for Sensor Middleware and Application in Internet of Things (IoT).,ROBOT;PRIVACY,Namje Park; Hongxin Hu; Qun Jin,2016,ijdsn,https://doi.org/10.1155/2016/2965438,https://dblp.org/db/journals/ijdsn/ijdsn12.html#ParkHJ16
An Exact Top-k Query Algorithm with Privacy Protection in Wireless Sensor Networks.,ROBOT;PRIVACY,Haiping Huang; Feng Juan; Ruchuan Wang 0001; Xiaolin Qin,2014,ijdsn,https://doi.org/10.1155/2014/749049,https://dblp.org/db/journals/ijdsn/ijdsn10.html#HaipingJWQ14
Advances in Security and Privacy in Sensor Networks.,ROBOT;PRIVACY,Fatos Xhafa; Jin Li 0002; Duncan S. Wong; Francesco Palmieri 0002,2014,ijdsn,https://doi.org/10.1155/2014/956265,https://dblp.org/db/journals/ijdsn/ijdsn10.html#Xhafa0WP14
Enhancing Sink-Location Privacy in Wireless Sensor Networks through,ROBOT;PRIVACY,Guofei Chai; Miao Xu; Wenyuan Xu 0001; Zhiyun Lin,2012,ijdsn,https://doi.org/10.1155/2012/648058,https://dblp.org/db/journals/ijdsn/ijdsn8.html#ChaiXXZ12
A Game Theory-Based Analysis of Data Privacy in Vehicular Sensor Networks.,ROBOT;PRIVACY,Yunhua He; Limin Sun 0001; Weidong Yang; Hong Li 0004,2014,ijdsn,https://doi.org/10.1155/2014/838391,https://dblp.org/db/journals/ijdsn/ijdsn10.html#HeSYL14
"Trust, Security, and Privacy in Next-Generation Wireless Sensor Networks 2014.",ROBOT;PRIVACY,Muhammad Khurram Khan; Yang Xiang 0001; Shi-Jinn Horng; Hsiao-Hwa Chen,2015,ijdsn,https://doi.org/10.1155/2015/958190,https://dblp.org/db/journals/ijdsn/ijdsn11.html#KhanXHC15
Privacy Care Architecture in Wireless Sensor Networks.,ROBOT;PRIVACY,Kyong-jin Kim; Seng-Phil Hong,2013,ijdsn,https://doi.org/10.1155/2013/369502,https://dblp.org/db/journals/ijdsn/ijdsn9.html#KimH13
A Collaborative Self-Governing Privacy-Preserving Wireless Sensor Network Architecture Based on Location Optimization for Dynamic Service Discovery in MANET Environment.,ROBOT;PRIVACY,Cong Gao 0002; Jianfeng Ma 0001; Shangwei Zhang,2015,ijdsn,https://doi.org/10.1155/2015/456146,https://dblp.org/db/journals/ijdsn/ijdsn11.html#GaoMZ15
Efficient Pairing-Free Privacy-Preserving Auditing Scheme for Cloud Storage in Distributed Sensor Networks.,ROBOT;PRIVACY,Xinpeng Zhang; Chunxiang Xu; Xiaojun Zhang,2015,ijdsn,https://doi.org/10.1155/2015/593759,https://dblp.org/db/journals/ijdsn/ijdsn11.html#ZhangXZ15
A Privacy-Preserving Reauthentication Scheme for Mobile Wireless Sensor Networks.,ROBOT;PRIVACY,Shunrong Jiang; Jiapeng Zhang; Jingjun Miao; Conghua Zhou,2013,ijdsn,https://doi.org/10.1155/2013/913782,https://dblp.org/db/journals/ijdsn/ijdsn9.html#JiangZMZ13
Precision-Enhanced and Encryption-Mixed Privacy-Preserving Data Aggregation in Wireless Sensor Networks.,ROBOT;PRIVACY,Geng Yang; Li Sen; Xiaolong Xu 0002; Hua Dai 0003; Zhen Yang 0001,2013,ijdsn,https://doi.org/10.1155/2013/427275,https://dblp.org/db/journals/ijdsn/ijdsn9.html#YangSXDY13
An Efficient and Lightweight Source Privacy Protecting Scheme for Sensor Networks Using Group Knowledge.,ROBOT;PRIVACY,Zhiqiang Ruan; Wei Liang 0005; Decai Sun; Haibo Luo; Fanyong Cheng,2013,ijdsn,https://doi.org/10.1155/2013/601462,https://dblp.org/db/journals/ijdsn/ijdsn9.html#RuanLSLC13
Balancing data protection and privacy - The case of information security sensor systems.,ROBOT;PRIVACY,Markus Naarttij,2018,clsr,https://doi.org/10.1016/j.clsr.2018.04.006,https://dblp.org/db/journals/clsr/clsr34.html#Naarttijarvi18
Robots in the cloud with privacy: A new threat to data protection?,ROBOT;PRIVACY,Ugo Pagallo,2013,clsr,https://doi.org/10.1016/j.clsr.2013.07.012,https://dblp.org/db/journals/clsr/clsr29.html#Pagallo13
EV-Perturb: event-stream perturbation for privacy-preserving classification with dynamic vision sensors.,ROBOT;PRIVACY,Xian Zhang; Yong Wang 0020; Qing Yang 0009; Yiran Shen 0001; Hongkai Wen 0001,2024,mta,https://doi.org/10.1007/s11042-023-15743-w,https://dblp.org/db/journals/mta/mta83.html#ZhangWYSW24
SLP-RRFPR: a source location privacy protection scheme based on random ring and limited hop fake packet routing for wireless sensor networks.,ROBOT;PRIVACY,Anurag Shukla; Deepak Singh; Mohit Sajwan; Malay Kumar; Divya Kumari; Ajit Kumar; Manikant Panthi,2022,mta,https://doi.org/10.1007/s11042-022-12157-y,https://dblp.org/db/journals/mta/mta81.html#ShuklaSSKKKP22
Source-Location Privacy Protection Based on Anonymity Cloud in Wireless Sensor Networks.,ROBOT;PRIVACY,Na Wang 0003; Junsong Fu 0001; Jian Li 0035; Bharat K. Bhargava,2020,tifs,https://doi.org/10.1109/TIFS.2019.2919388,https://dblp.org/db/journals/tifs/tifs15.html#0003FLB20
A General Purpose Data and Query Privacy Preserving Protocol for Wireless Sensor Networks.,ROBOT;PRIVACY,Niki Hrovatin; Aleksandar Tosic; Michael Mrissa; Jernej Vicic,2023,tifs,https://doi.org/10.1109/TIFS.2023.3300524,https://dblp.org/db/journals/tifs/tifs18.html#HrovatinTMV23
Privacy-Preserving Localization for Underwater Sensor Networks via Deep Reinforcement Learning.,ROBOT;PRIVACY,Jing Yan 0001; Yuan Meng; Xian Yang 0002; Xiaoyuan Luo; Xinping Guan,2021,tifs,https://doi.org/10.1109/TIFS.2020.3045320,https://dblp.org/db/journals/tifs/tifs16.html#YanMYLG21
Privacy-Preserving Localization for Underwater Acoustic Sensor Networks: A Differential Privacy-Based Deep Learning Approach.,ROBOT;PRIVACY,Jing Yan 0001; Yuhan Zheng; Xian Yang 0002; Cailian Chen; Xinping Guan,2025,tifs,https://doi.org/10.1109/TIFS.2024.3518069,https://dblp.org/db/journals/tifs/tifs20.html#YanZYCG25
PPWSim: Privacy preserving wireless sensor network simulator.,ROBOT;PRIVACY,Niki Hrovatin; Aleksandar Tosic; Jernej Vicic,2022,softx,https://doi.org/10.1016/j.softx.2022.101067,https://dblp.org/db/journals/softx/softx18.html#HrovatinTV22
Privacy-preserving dynamic average consensus via state decomposition: Case study on multi-robot formation control.,ROBOT;PRIVACY,Kaixiang Zhang 0001; Zhaojian Li; Yongqiang Wang 0001; Ali Louati; Jian Chen 0005,2022,automatica,https://doi.org/10.1016/j.automatica.2022.110182,https://dblp.org/db/journals/automatica/automatica139.html#ZhangLWLC22
Privacy-preserving co-synthesis against sensor-actuator eavesdropping intruder.,ROBOT;PRIVACY,Ruochen Tai; Liyong Lin; Yuting Zhu; Rong Su 0001,2023,automatica,https://doi.org/10.1016/j.automatica.2023.110860,https://dblp.org/db/journals/automatica/automatica150.html#TaiLZS23
Set-membership estimator design with privacy-preserving for sensor networks: A state-decomposition-based approach.,ROBOT;PRIVACY,Yuhan Xie; Sanbo Ding; Nannan Rong,2025,automatica,https://doi.org/10.1016/j.automatica.2025.112347,https://dblp.org/db/journals/automatica/automatica177.html#XieDR25
A Security Scheme for Source-Location Privacy Protection in Wireless Sensor Networks by Selecting Phantom Nodes.,ROBOT;PRIVACY,Xiaoguang Wei; Qian Zhang,2024,accs,https://doi.org/10.3103/S0146411624701128,https://dblp.org/db/journals/accs/accs58.html#WeiZ24
Security and Privacy in Sensor Networks.,ROBOT;PRIVACY,Haowen Chan; Adrian Perrig,2003,computer,https://doi.org/10.1109/MC.2003.1236475,https://dblp.org/db/journals/computer/computer36.html#ChanP03
A privacy-preserving and provable user authentication scheme for wireless sensor networks based on Internet of Things security.,ROBOT;PRIVACY,Fan Wu 0003; Lili Xu; Saru Kumari; Xiong Li 0002,2017,jaihc,https://doi.org/10.1007/s12652-016-0345-8,https://dblp.org/db/journals/jaihc/jaihc8.html#WuXKL17
Tangible Privacy: Towards User-Centric Sensor Designs for Bystander Privacy.,ROBOT;PRIVACY,Imtiaz Ahmad; Rosta Farzan; Apu Kapadia; Adam J. Lee,2020,pacmhci,https://doi.org/10.1145/3415187,https://dblp.org/db/journals/pacmhci/pacmhci4.html#AhmadFKL20
Edge-based differential privacy computing for sensor-cloud systems.,ROBOT;PRIVACY,Tian Wang 0001; Yaxin Mei; Weijia Jia 0001; Xi Zheng 0001; Guojun Wang 0001; Mande Xie,2020,jpdc,https://doi.org/10.1016/j.jpdc.2019.10.009,https://dblp.org/db/journals/jpdc/jpdc136.html#WangMJZWX20
Hybrid online protocols for source location privacy in wireless sensor networks.,ROBOT;PRIVACY,Matthew Bradbury; Arshad Jhumka; Matthew Leeke,2018,jpdc,https://doi.org/10.1016/j.jpdc.2018.01.006,https://dblp.org/db/journals/jpdc/jpdc115.html#BradburyJL18
Study and Design of Privacy-Preserving Range Query Protocol in Sensor Networks Based on the Integration Reversal 0-1 Encoding with Bloom Filter.,ROBOT;PRIVACY,Yun Deng 0001; Zitao Zheng; Yu Wang 0153,2023,jcsc,https://doi.org/10.1142/S0218126623501852,https://dblp.org/db/journals/jcsc/jcsc32.html#DengZW23
An Efficient Conditional Privacy-Preserving Authentication Scheme for Vehicular Sensor Networks Without Pairings.,ROBOT;PRIVACY,Nai-Wei Lo; Jia-Lun Tsai,2016,tits,https://doi.org/10.1109/TITS.2015.2502322,https://dblp.org/db/journals/tits/tits17.html#LoT16
A dynamic ring-based routing scheme for source location privacy in wireless sensor networks.,ROBOT;PRIVACY,Guangjie Han; Mengting Xu; Yu He; Jinfang Jiang; James Adu Ansere; Wenbo Zhang 0001,2019,isci,https://doi.org/10.1016/j.ins.2019.07.028,https://dblp.org/db/journals/isci/isci504.html#HanXHJAZ19
Probabilistic receiver-location privacy protection in wireless sensor networks.,ROBOT;PRIVACY,Ruben Rios; Jorge Cu; Javier L,2015,isci,https://doi.org/10.1016/j.ins.2015.01.016,https://dblp.org/db/journals/isci/isci321.html#RiosCL15
Source-location privacy full protection in wireless sensor networks.,ROBOT;PRIVACY,Na Wang 0003; Junsong Fu 0001; Jiwen Zeng; Bharat K. Bhargava,2018,isci,https://doi.org/10.1016/j.ins.2018.02.064,https://dblp.org/db/journals/isci/isci444.html#WangFZB18
An efficient certificateless aggregate signature with conditional privacy-preserving for vehicular sensor networks.,ROBOT;PRIVACY,Shi-Jinn Horng; Shiang-Feng Tzeng; Po-Hsian Huang; Xian Wang 0002; Tianrui Li 0001; Muhammad Khurram Khan,2015,isci,https://doi.org/10.1016/j.ins.2015.04.033,https://dblp.org/db/journals/isci/isci317.html#HorngTHWLK15
A lightweight security and privacy-aware routing scheme for energy-constraint multi-hop wireless sensor networks.,ROBOT;PRIVACY,Oladayo Olufemi Olakanmi,2021,ijics,https://doi.org/10.1504/IJICS.2021.116307,https://dblp.org/db/journals/ijics/ijics15.html#Olakanmi21
Smart privacy-preserving screen based on multiple sensor fusion.,ROBOT;PRIVACY,Shiguo Lian; Wei Hu; Xingguang Song; Zhaoxiang Liu,2013,tce,https://doi.org/10.1109/TCE.2013.6490252,https://dblp.org/db/journals/tce/tce59.html#LianHSL13
An Innovative Secure and Privacy-Preserving Federated Learning-Based Hybrid Deep Learning Model for Intrusion Detection in Internet-Enabled Wireless Sensor Networks.,ROBOT;PRIVACY,Soumya Ranjan Jeyakumar; Mohammad Zia Ur Rahman 0001; Deepak Kumar Sinha; P. Rajendra Kumar; Vrince Vimal; Kamred Udham Singh; Thalakola Syamsundararao; J. N. V. R. Swarup Kumar; Balajee Jeyakumar,2025,tce,https://doi.org/10.1109/TCE.2024.3442015,https://dblp.org/db/journals/tce/tce71.html#JeyakumarRSKVSSKJ25
Privacy-preserving max/min query in two-tiered wireless sensor networks.,ROBOT;PRIVACY,Yonglei Yao; Naixue Xiong; Jong Hyuk Park 0001; Li Ma; Jingfa Liu,2013,cma,https://doi.org/10.1016/j.camwa.2012.02.003,https://dblp.org/db/journals/cma/cma65.html#YaoXPML13
Multi-Dimensional Privacy-Preserving Average Consensus in Wireless Sensor Networks.,ROBOT;PRIVACY,Longxin Yu; Wenwu Yu; Yuezu Lv,2022,tcasII,https://doi.org/10.1109/TCSII.2021.3095952,https://dblp.org/db/journals/tcasII/tcasII69.html#YuYL22
两层无线传感网中节能的安全范围查询方法 (Privacy and Integrity Protection Range Query Processing in Two-tiered Wireless Sensor Networks).,ROBOT;PRIVACY,Huaijin Liu; Yonghong Chen; Hui Tian 0002; Tian Wang 0001; Yiqiao Cai,2016,jsjkx,https://doi.org/10.11896/j.issn.1002-137X.2016.11A.090,https://dblp.org/db/journals/jsjkx/jsjkx43.html#LiuC00C16a
Protecting the sink location privacy in wireless sensor networks.,ROBOT;PRIVACY,Lin Yao 0001; Lin Kang; Pengfei Shang; Guowei Wu,2013,puc,https://doi.org/10.1007/s00779-012-0539-9,https://dblp.org/db/journals/puc/puc17.html#YaoKSW13
A Survey on Privacy Preserving Data Aggregation Protocols forWireless Sensor Networks.,ROBOT;PRIVACY,Joyce Jose; Josna Jose; M. Princy,2014,cit,https://doi.org/10.2498/cit.1002318,https://dblp.org/db/journals/cit/cit22.html#JoseJP14
Low-cost and high-efficiency privacy-protection scheme for distributed compressive video sensing in wireless multimedia sensor networks.,ROBOT;PRIVACY,Di Xiao 0001; Min Li 0021; Mengdi Wang; Jia Liang; Ran Liu,2020,jnca,https://doi.org/10.1016/j.jnca.2020.102654,https://dblp.org/db/journals/jnca/jnca161.html#XiaoLWLL20
Preservation of temporal privacy in body sensor networks.,ROBOT;PRIVACY,Abolfazl Diyanat; Ahmad Khonsari; Hosein Shafiei,2017,jnca,https://doi.org/10.1016/j.jnca.2017.07.015,https://dblp.org/db/journals/jnca/jnca96.html#DiyanatKS17
A survey on location privacy protection in Wireless Sensor Networks.,ROBOT;PRIVACY,Jinfang Jiang; Guangjie Han; Hao Wang 0047; Mohsen Guizani,2019,jnca,https://doi.org/10.1016/j.jnca.2018.10.008,https://dblp.org/db/journals/jnca/jnca125.html#JiangHWG19
Temporal Differential Privacy in Wireless Sensor Networks.,ROBOT;PRIVACY,Bodhi Chakraborty; Shekhar Verma; Krishna Pratap Singh,2020,jnca,https://doi.org/10.1016/j.jnca.2020.102548,https://dblp.org/db/journals/jnca/jnca155.html#ChakrabortyVS20
Federated learning inspired privacy sensitive emotion recognition based on multi-modal physiological sensors.,ROBOT;PRIVACY,Neha Gahlan; Divyashikha Sethia,2024,cluster,https://doi.org/10.1007/s10586-023-04133-4,https://dblp.org/db/journals/cluster/cluster27.html#GahlanS24
Pribadi: A decentralized privacy-preserving authentication in wireless multimedia sensor networks for smart cities.,ROBOT;PRIVACY,Rekha Goyat; Gulshan Kumar; Rahul Saha; Mauro Conti,2024,cluster,https://doi.org/10.1007/s10586-023-04211-7,https://dblp.org/db/journals/cluster/cluster27.html#GoyatKSC24
Revamping data access privacy preservation method against inside attacks in wireless sensor networks.,ROBOT;PRIVACY,S. Sathees Babu; K. Balasubadra,2019,cluster,https://doi.org/10.1007/s10586-018-1706-1,https://dblp.org/db/journals/cluster/cluster22.html#BabuB19
AI-driven security framework for medical sensor networks: enhancing privacy and trust in smart healthcare systems.,ROBOT;PRIVACY,Shaha T. Al-Otaibi; Sarra Ayouni; Nadeem Sarwar; Asma Irshad; Faizan Ullah,2025,cluster,https://doi.org/10.1007/s10586-024-05049-3,https://dblp.org/db/journals/cluster/cluster28.html#AlOtaibiASIU25
A security-enhanced mutual authentication scheme with privacy protected in wireless sensor networks.,ROBOT;PRIVACY,Haitao Yu 0011; Liejun Wang,2019,cluster,https://doi.org/10.1007/s10586-017-1575-z,https://dblp.org/db/journals/cluster/cluster22.html#YuW19
Privacy and emergency response in e-healthcare leveraging wireless body sensor networks.,ROBOT;PRIVACY,Jinyuan Sun; Yuguang Fang; Xiaoyan Zhu 0005,2010,wc,https://doi.org/10.1109/MWC.2010.5416352,https://dblp.org/db/journals/wc/wc17.html#SunFZ10
Decentralized P2P Federated Learning for Privacy-Preserving and Resilient Mobile Robotic Systems.,ROBOT;ROBOT;PRIVACY,Xiaokang Zhou; Wei Liang 0006; Kevin I-Kai Wang; Zheng Yan 0002; Laurence T. Yang; Wei Wei 0006; Jianhua Ma 0002; Qun Jin,2023,wc,https://doi.org/10.1109/MWC.004.2200381,https://dblp.org/db/journals/wc/wc30.html#ZhouLWYYWMJ23
A Survey on Privacy Attacks Against Digital Twin Systems in AI-Robotics.,ROBOT;ROBOT;PRIVACY,Ivan A. Fernandez; Subash Neupane; Trisha Chakraborty; Shaswata Mitra; Sudip Mittal; Nisha Pillai; Jingdao Chen; Shahram Rahimi 0001,2024,corr,https://doi.org/10.48550/arXiv.2406.18812,https://dblp.org/db/journals/corr/corr2406.html#abs-2406-18812
Privacy-Preserving Pose Estimation for Human-Robot Interaction.,ROBOT;PRIVACY,Youya Xia; Yifan Tang; Yuhan Hu; Guy Hoffman,2020,corr,https://arxiv.org/abs/2011.07387,https://dblp.org/db/journals/corr/corr2011.html#abs-2011-07387
Privacy-preserving Sensory Data Recovery.,ROBOT;PRIVACY,Cai Chen; Manyuan Zhang; Huanzhi Zhang; Zhenyun Huang; Yong Li,2018,corr,http://arxiv.org/abs/1803.10943,https://dblp.org/db/journals/corr/corr1803.html#abs-1803-10943
Privacy-Preserving Co-synthesis Against Sensor-Actuator Eavesdropping Intruder.,ROBOT;PRIVACY,Ruochen Tai; Liyong Lin; Yuting Zhu; Rong Su 0001,2021,corr,https://arxiv.org/abs/2104.14919,https://dblp.org/db/journals/corr/corr2104.html#abs-2104-14919
Privacy in Sensor-Driven Human Data Collection: A Guide for Practitioners.,ROBOT;PRIVACY,Arkadiusz Stopczynski; Riccardo Pietri; Alex Pentland; David Lazer; Sune Lehmann,2014,corr,http://arxiv.org/abs/1403.5299,https://dblp.org/db/journals/corr/corr1403.html#StopczynskiPPLL14
Privacy-Preserving Data Aggregation Techniques for Enhanced Efficiency and Security in Wireless Sensor Networks: A Comprehensive Analysis and Evaluation.,ROBOT;PRIVACY,Ayush Rastogi; Harsh Rastogi; Yash Rastogi; Divyansh Dubey,2024,corr,https://doi.org/10.48550/arXiv.2403.20120,https://dblp.org/db/journals/corr/corr2403.html#abs-2403-20120
Understanding factors behind IoT privacy - A user's perspective on RF sensors.,ROBOT;PRIVACY,Akash Deep Singh; Brian Wang; Luis Garcia 0001; Xiang Chen; Mani Srivastava 0001,2024,corr,https://doi.org/10.48550/arXiv.2401.08037,https://dblp.org/db/journals/corr/corr2401.html#abs-2401-08037
Privacy and Utility Preserving Sensor-Data Transformations.,ROBOT;PRIVACY,Mohammad Malekzadeh; Richard G. Clegg; Andrea Cavallaro; Hamed Haddadi,2019,corr,http://arxiv.org/abs/1911.05996,https://dblp.org/db/journals/corr/corr1911.html#abs-1911-05996
Sensor Deception Attacks Against Initial-State Privacy in Supervisory Control Systems.,ROBOT;PRIVACY,Jingshi Yao; Xiang Yin 0003; Shaoyuan Li,2022,corr,https://doi.org/10.48550/arXiv.2203.17096,https://dblp.org/db/journals/corr/corr2203.html#abs-2203-17096
Secure and Privacy-Preserving Data Aggregation Protocols for Wireless Sensor Networks,ROBOT;PRIVACY,Jaydip Sen,2012,corr,http://arxiv.org/abs/1203.1175,https://dblp.org/db/journals/corr/corr1203.html#abs-1203-1175
A General Purpose Data and Query Privacy Preserving Protocol for Wireless Sensor Networks.,ROBOT;PRIVACY,Niki Hrovatin; Aleksandar Tosic; Michael Mrissa; Jernej Vicic,2021,corr,https://arxiv.org/abs/2111.14994,https://dblp.org/db/journals/corr/corr2111.html#abs-2111-14994
Privacy with Surgical Robotics: Challenges in Applying Contextual Privacy Theory.,ROBOT;ROBOT;PRIVACY,Ryan Shah; Shishir Nagaraja,2019,corr,http://arxiv.org/abs/1909.01862,https://dblp.org/db/journals/corr/corr1909.html#abs-1909-01862
BRNES: Enabling Security and Privacy-aware Experience Sharing in Multiagent Robotic and Autonomous Systems.,ROBOT;ROBOT;PRIVACY,Md Tamjid Hossain; Hung Manh La; Shahriar Badsha; Anton Netchaev,2023,corr,https://doi.org/10.48550/arXiv.2308.01274,https://dblp.org/db/journals/corr/corr2308.html#abs-2308-01274
Key-Nets: Optical Transformation Convolutional Networks for Privacy Preserving Vision Sensors.,ROBOT;PRIVACY,Jeffrey Byrne; Brian DeCann; Scott Bloom,2020,corr,https://arxiv.org/abs/2008.04469,https://dblp.org/db/journals/corr/corr2008.html#abs-2008-04469
A Taxonomy of Privacy Constructs for Privacy-Sensitive Robotics.,ROBOT;ROBOT;PRIVACY,Matthew Rueben; Cindy M. Grimm; Frank J. Bernieri; William D. Smart,2017,corr,http://arxiv.org/abs/1701.00841,https://dblp.org/db/journals/corr/corr1701.html#RuebenGBS17
